,cue,ftype,qid,question,truth_coded,count,truth_mean,truth_std,truth_min,truth_max,imagery_mean,imagery_std,imagery_min,imagery_max,difficulty_mean,difficulty_std,difficulty_min,difficulty_max,facts_mean,facts_std,facts_min,facts_max,imagery_z,facts_z,difficulty_z,truth_normed,truth_agree,prop_visual
349,pig,nonvisual,4,Is it smelly?,yes,6.0,0.6666666666666666,0.5163977794943223,0.0,1.0,1.0,0.8944271909999159,0.0,2.0,-1.8333333333333333,0.4082482904638627,-2.0,-1.0,0.3333333333333333,0.5163977794943223,0.0,1.0,-0.6642627337645614,-1.0498525306049142,-0.8256243576882942,yes,1.0,0.5789473684210527
350,pig,nonvisual,5,Does it like mud?,yes,3.0,2.0,0.0,2.0,2.0,2.6666666666666665,2.309401076758504,0.0,4.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,1.6666666666666667,2.0816659994661326,0.0,4.0,1.9286112426492903,0.9893622095508858,-0.4500248707357024,yes,1.0,0.5789473684210527
351,pig,visual,1,Is it pink?,yes,7.0,0.8571428571428571,0.8997354108424372,0.0,2.0,1.7142857142857142,0.9511897312113418,0.0,3.0,-1.2857142857142858,0.951189731211342,-2.0,0.0,0.5714285714285714,1.1338934190276817,0.0,3.0,0.4469689704128037,-0.6857070412913784,0.4084882422987937,yes,1.0,0.5789473684210527
352,pig,visual,2,Does it have a tail?,yes,6.0,1.6666666666666667,0.8164965809277259,0.0,2.0,2.6666666666666665,1.211060141638997,1.0,4.0,-1.1666666666666667,1.1690451944500122,-2.0,1.0,0.3333333333333333,0.5163977794943223,0.0,1.0,1.9286112426492903,-1.0498525306049142,0.6767735901220738,yes,1.0,0.5789473684210527
353,pig,visual,3,Does it have a snout?,yes,4.0,2.0,0.0,2.0,2.0,2.75,0.957427107756338,2.0,4.0,-1.75,0.5,-2.0,-1.0,1.25,0.5,1.0,2.0,2.058254941469983,0.35210760325219825,-0.6378246142119983,yes,1.0,0.5789473684210527
354,pig,visual,4,Does it have legs?,yes,4.0,1.75,0.5,1.0,2.0,1.25,0.5,1.0,2.0,-1.75,0.5,-2.0,-1.0,2.0,1.8257418583505536,0.0,4.0,-0.2753316373024836,1.4991658945898356,-0.6378246142119983,yes,1.0,0.5789473684210527
355,pig,visual,5,Is it muddy?,yes,6.0,0.5,0.5477225575051661,0.0,1.0,1.5,1.0488088481701516,0.0,3.0,-1.1666666666666667,1.1690451944500122,-2.0,1.0,1.3333333333333333,1.2110601416389968,0.0,3.0,0.11359945915959425,0.4795585245119357,0.6767735901220738,yes,1.0,0.5789473684210527
356,pig,nonvisual,1,Is it tropical?,no,9.0,-1.3333333333333333,0.7071067811865476,-2.0,0.0,0.5555555555555556,0.7264831572567789,0.0,2.0,-1.3333333333333333,0.8660254037844386,-2.0,0.0,1.0,1.4142135623730951,0.0,4.0,-1.3556957941415884,-0.03024516052701416,0.3011741031694821,no,1.0,0.5789473684210527
357,pig,nonvisual,2,Is it a bird?,no,5.0,-2.0,0.0,-2.0,-2.0,1.8,1.4832396974191326,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,0.6,0.8944271909999159,0.0,2.0,0.5803167749140876,-0.6420095825737541,-0.7505044602977761,no,1.0,0.5789473684210527
358,pig,nonvisual,3,Does it live in India?,no,5.0,-0.2,0.8366600265340756,-1.0,1.0,1.0,1.0,0.0,2.0,-0.2,0.8366600265340756,-1.0,1.0,1.4,1.1401754250991378,0.0,3.0,-0.6642627337645614,0.5815192615197255,2.8552506144471077,,,0.5789473684210527
359,pig,nonvisual,4,Does it grow on trees?,no,6.0,-1.3333333333333333,1.6329931618554518,-2.0,2.0,1.3333333333333333,1.7511900715418265,0.0,4.0,-1.8333333333333333,0.4082482904638627,-2.0,-1.0,0.3333333333333333,0.5163977794943223,0.0,1.0,-0.14568793848179104,-1.0498525306049142,-0.8256243576882942,no,1.0,0.5789473684210527
360,pig,nonvisual,5,Does it grow in Hawaii?,no,5.0,-0.2,2.04939015319192,-2.0,2.0,1.0,1.4142135623730951,0.0,3.0,-1.4,1.3416407864998738,-2.0,1.0,1.8,1.4832396974191326,0.0,4.0,-0.6642627337645614,1.1932836835664655,0.15093430838844527,,,0.5789473684210527
361,pig,visual,1,Is it made of glass?,no,4.0,-1.25,0.957427107756338,-2.0,0.0,1.25,1.2583057392117916,0.0,3.0,-1.25,0.957427107756338,-2.0,0.0,0.5,0.5773502691896257,0.0,1.0,-0.2753316373024836,-0.794950688085439,0.4889738466457779,no,1.0,0.5789473684210527
362,pig,visual,2,Does it have wings?,no,6.0,-2.0,0.0,-2.0,-2.0,1.5,1.51657508881031,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.5,0.8366600265340756,0.0,2.0,0.11359945915959425,-0.794950688085439,-1.2012238446408865,no,1.0,0.5789473684210527
363,pig,visual,3,Does it have whiskers?,no,4.0,-1.0,1.1547005383792517,-2.0,0.0,2.75,1.8929694486000912,0.0,4.0,-1.5,1.0,-2.0,0.0,1.5,1.7320508075688772,0.0,4.0,2.058254941469983,0.7344603670314107,-0.07442538378311019,no,1.0,0.5789473684210527
364,pig,visual,4,Does it have feathers?,no,4.0,-2.0,0.0,-2.0,-2.0,0.5,1.0,0.0,2.0,-2.0,0.0,-2.0,-2.0,1.25,1.8929694486000912,0.0,4.0,-1.4421249266887168,0.35210760325219825,-1.2012238446408865,no,1.0,0.5789473684210527
365,pig,visual,5,Does it have fur?,no,4.0,-0.25,2.0615528128088303,-2.0,2.0,1.75,1.707825127659933,0.0,4.0,-1.5,1.0,-2.0,0.0,1.25,1.8929694486000912,0.0,4.0,0.502530555621672,0.35210760325219825,-0.07442538378311019,,,0.5789473684210527
366,pineapple,nonvisual,1,Is it juicy?,yes,4.0,1.25,0.5,1.0,2.0,2.25,1.707825127659933,0.0,4.0,-1.25,0.5,-2.0,-1.0,0.5,1.0,0.0,2.0,1.2803927485458275,-0.794950688085439,0.4889738466457779,yes,1.0,0.3125
367,pineapple,nonvisual,2,Is it tropical?,yes,6.0,1.8333333333333333,0.4082482904638627,1.0,2.0,1.3333333333333333,2.065591117977289,0.0,4.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,1.6666666666666667,1.3662601021279464,0.0,4.0,-0.14568793848179104,0.9893622095508858,-0.4500248707357024,yes,1.0,0.3125
368,pineapple,nonvisual,3,Does it grow on trees?,yes,4.0,0.5,1.2909944487358056,-1.0,2.0,1.25,1.2583057392117916,0.0,3.0,-1.25,0.5,-2.0,-1.0,2.25,1.707825127659933,0.0,4.0,-0.2753316373024836,1.8815186583690482,0.4889738466457779,,,0.3125
369,pineapple,nonvisual,4,Does it grow in Hawaii?,yes,6.0,1.8333333333333333,0.4082482904638627,1.0,2.0,1.5,1.3784048752090219,0.0,3.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,1.1666666666666667,0.9831920802501752,0.0,2.0,0.11359945915959425,0.2246566819924609,-0.4500248707357024,yes,1.0,0.3125
370,pineapple,nonvisual,5,Is it prickly?,yes,4.0,0.5,1.7320508075688772,-2.0,2.0,1.25,0.957427107756338,0.0,2.0,-1.75,0.5,-2.0,-1.0,0.5,0.5773502691896257,0.0,1.0,-0.2753316373024836,-0.794950688085439,-0.6378246142119983,,,0.3125
371,pineapple,visual,1,Is it yellow?,yes,3.0,0.0,1.0,-1.0,1.0,2.0,1.0,1.0,3.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,0.0,0.0,0.0,0.0,0.8914616520837498,-1.559656215643864,0.3011741031694821,,,0.3125
372,pineapple,visual,2,Does it have an inside?,yes,4.0,0.75,1.5,-1.0,2.0,1.0,1.1547005383792517,0.0,2.0,-1.5,0.5773502691896257,-2.0,-1.0,0.75,0.957427107756338,0.0,2.0,-0.6642627337645614,-0.4125979243062266,-0.07442538378311019,,,0.3125
373,pineapple,visual,3,Does it have skin?,yes,8.0,1.375,0.9161253813129044,0.0,2.0,2.0,1.1952286093343936,0.0,4.0,-0.875,0.9910312089651148,-2.0,0.0,0.75,1.164964745021435,0.0,3.0,0.8914616520837498,-0.4125979243062266,1.3340726922891102,yes,1.0,0.3125
374,pineapple,visual,4,Is it yellow inside?,yes,4.0,1.75,0.5,1.0,2.0,1.75,0.957427107756338,1.0,3.0,-1.75,0.5,-2.0,-1.0,0.0,0.0,0.0,0.0,0.502530555621672,-1.559656215643864,-0.6378246142119983,yes,1.0,0.3125
375,pineapple,visual,5,Does it have a core?,yes,2.0,1.5,0.7071067811865476,1.0,2.0,1.5,0.7071067811865476,1.0,2.0,0.0,1.4142135623730951,-1.0,1.0,2.0,1.4142135623730951,1.0,3.0,0.11359945915959425,1.4991658945898356,3.3059699987902187,yes,1.0,0.3125
376,pineapple,nonvisual,1,Is it an animal?,no,6.0,-2.0,0.0,-2.0,-2.0,1.3333333333333333,1.7511900715418265,0.0,4.0,-1.8333333333333333,0.4082482904638627,-2.0,-1.0,0.3333333333333333,0.8164965809277259,0.0,2.0,-0.14568793848179104,-1.0498525306049142,-0.8256243576882942,no,1.0,0.3125
377,pineapple,nonvisual,2,Is it clothing?,no,3.0,-2.0,0.0,-2.0,-2.0,1.0,1.0,0.0,2.0,-2.0,0.0,-2.0,-2.0,1.0,1.7320508075688772,0.0,3.0,-0.6642627337645614,-0.03024516052701416,-1.2012238446408865,no,1.0,0.3125
378,pineapple,nonvisual,3,Is it a carnivore?,no,4.0,-2.0,0.0,-2.0,-2.0,1.25,1.8929694486000912,0.0,4.0,-1.75,0.5,-2.0,-1.0,0.25,0.5,0.0,1.0,-0.2753316373024836,-1.1773034518646517,-0.6378246142119983,no,1.0,0.3125
379,pineapple,nonvisual,4,Is it used for racing?,no,3.0,-2.0,0.0,-2.0,-2.0,2.0,1.7320508075688772,0.0,3.0,-2.0,0.0,-2.0,-2.0,0.6666666666666666,0.5773502691896258,0.0,1.0,0.8914616520837498,-0.5400488455659641,-1.2012238446408865,no,1.0,0.3125
380,pineapple,nonvisual,5,Is it a pet?,no,7.0,-1.4285714285714286,0.9759000729485332,-2.0,0.0,1.4285714285714286,1.902379462422684,0.0,4.0,-1.7142857142857142,0.7559289460184543,-2.0,0.0,0.8571428571428571,1.5735915849388864,0.0,4.0,0.0024762887418577927,-0.24873245411513564,-0.5573390098650141,no,1.0,0.3125
381,pineapple,visual,1,Does it have legs?,no,4.0,-2.0,0.0,-2.0,-2.0,1.0,1.4142135623730951,0.0,3.0,-1.5,1.0,-2.0,0.0,0.25,0.5,0.0,1.0,-0.6642627337645614,-1.1773034518646517,-0.07442538378311019,no,1.0,0.3125
382,pineapple,visual,2,Does it have a seat?,no,5.0,-1.8,0.44721359549995815,-2.0,-1.0,1.4,1.1401754250991378,0.0,3.0,-1.8,0.44721359549995815,-2.0,-1.0,1.2,1.6431676725154984,0.0,3.0,-0.041972979425237,0.2756370504963557,-0.7505044602977761,no,1.0,0.3125
383,pineapple,visual,3,Does it have whiskers?,no,6.0,-2.0,0.0,-2.0,-2.0,1.5,1.6431676725154984,0.0,4.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.6666666666666666,1.6329931618554518,0.0,4.0,0.11359945915959425,-0.5400488455659641,-0.4500248707357024,no,1.0,0.3125
384,pineapple,visual,4,Does it have legs?,no,4.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-2.2199871196128727,-1.559656215643864,-1.2012238446408865,no,1.0,0.3125
385,pineapple,visual,5,Does it have a tail?,no,4.0,-2.0,0.0,-2.0,-2.0,1.25,0.957427107756338,0.0,2.0,-2.0,0.0,-2.0,-2.0,0.25,0.5,0.0,1.0,-0.2753316373024836,-1.1773034518646517,-1.2012238446408865,no,1.0,0.3125
386,rabbit,nonvisual,1,Does it hop?,yes,5.0,2.0,0.0,2.0,2.0,2.0,1.5811388300841898,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,1.0,1.224744871391589,0.0,3.0,0.8914616520837498,-0.03024516052701416,-0.7505044602977761,yes,1.0,0.6666666666666666
387,rabbit,nonvisual,2,Is it a pet?,yes,5.0,0.2,0.4472135954999579,0.0,1.0,1.2,1.3038404810405295,0.0,3.0,-1.8,0.44721359549995815,-2.0,-1.0,0.2,0.4472135954999579,0.0,1.0,-0.35311785659489914,-1.2537740046204942,-0.7505044602977761,yes,1.0,0.6666666666666666
388,rabbit,nonvisual,3,Is it edible?,yes,5.0,1.4,0.8944271909999157,0.0,2.0,0.2,0.4472135954999579,0.0,1.0,-1.4,0.547722557505166,-2.0,-1.0,0.8,1.3038404810405295,0.0,3.0,-1.9088422424432103,-0.3361273715503839,0.15093430838844527,yes,1.0,0.6666666666666666
389,rabbit,nonvisual,4,Is it hunted by people?,yes,4.0,0.5,1.2909944487358056,-1.0,2.0,1.5,1.2909944487358056,0.0,3.0,-0.75,1.2583057392117916,-2.0,1.0,1.0,1.1547005383792517,0.0,2.0,0.11359945915959425,-0.03024516052701416,1.6157723075035542,,,0.6666666666666666
390,rabbit,nonvisual,5,Does it eat carrots?,yes,7.0,1.8571428571428568,0.3779644730092273,1.0,2.0,1.8571428571428568,1.4638501094227998,0.0,4.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,2.142857142857143,1.3451854182690983,1.0,4.0,0.6692153112482769,1.7176531881779569,-0.2353965924770781,yes,1.0,0.6666666666666666
391,rabbit,visual,1,Does it have ears?,yes,4.0,2.0,0.0,2.0,2.0,2.0,1.6329931618554518,0.0,4.0,-1.75,0.5,-2.0,-1.0,0.5,1.0,0.0,2.0,0.8914616520837498,-0.794950688085439,-0.6378246142119983,yes,1.0,0.6666666666666666
392,rabbit,visual,2,Does it have feet?,yes,6.0,2.0,0.0,2.0,2.0,1.6666666666666667,1.5055453054181618,0.0,4.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.5,0.5477225575051661,0.0,1.0,0.3728868568009796,-0.794950688085439,-0.4500248707357024,yes,1.0,0.6666666666666666
393,rabbit,visual,3,Does it have whiskers?,yes,6.0,1.0,1.6733200530681511,-2.0,2.0,2.333333333333333,1.0327955589886446,1.0,3.0,-0.8333333333333334,1.1690451944500122,-2.0,1.0,0.16666666666666666,0.40824829046386296,0.0,1.0,1.4100364473665203,-1.3047543731243891,1.4279725640272583,yes,1.0,0.6666666666666666
394,rabbit,visual,4,Does it have a tail?,yes,8.0,1.625,0.5175491695067657,1.0,2.0,1.625,1.407885953173359,0.0,4.0,-1.625,0.5175491695067657,-2.0,-1.0,0.875,0.6408699444616557,0.0,2.0,0.30806500739063314,-0.2214215424166204,-0.35612499899755423,yes,1.0,0.6666666666666666
395,rabbit,nonvisual,1,Does it live in zoos?,no,9.0,-0.6666666666666666,0.8660254037844386,-2.0,1.0,1.2222222222222223,1.2018504251546631,0.0,3.0,-0.6666666666666666,1.118033988749895,-2.0,1.0,1.2222222222222223,1.481365736219265,0.0,4.0,-0.3185462035760476,0.30962396283228594,1.8035720509798503,no,1.0,0.6666666666666666
396,rabbit,nonvisual,2,Does it make noises?,no,6.0,1.1666666666666667,1.1690451944500122,-1.0,2.0,1.0,0.8944271909999159,0.0,2.0,-0.8333333333333334,1.1690451944500122,-2.0,1.0,1.8333333333333333,1.7224014243685084,0.0,4.0,-0.6642627337645614,1.2442640520703605,1.4279725640272583,yes,0.0,0.6666666666666666
397,rabbit,nonvisual,3,Does it roar?,no,6.0,-1.5,1.224744871391589,-2.0,1.0,1.1666666666666667,1.6020819787597222,0.0,4.0,-1.5,1.224744871391589,-2.0,1.0,0.8333333333333334,1.3291601358251257,0.0,3.0,-0.404975336123176,-0.28514700304648904,-0.07442538378311019,no,1.0,0.6666666666666666
398,rabbit,nonvisual,4,Is it used for making jam?,no,4.0,-1.75,0.5,-2.0,-1.0,0.5,0.5773502691896257,0.0,1.0,-1.75,0.5,-2.0,-1.0,1.0,1.4142135623730951,0.0,3.0,-1.4421249266887168,-0.03024516052701416,-0.6378246142119983,no,1.0,0.6666666666666666
399,rabbit,nonvisual,5,Is it a fruit?,no,5.0,-2.0,0.0,-2.0,-2.0,0.4,0.5477225575051661,0.0,1.0,-2.0,0.0,-2.0,-2.0,1.0,1.7320508075688772,0.0,4.0,-1.5976973652735478,-0.03024516052701416,-1.2012238446408865,no,1.0,0.6666666666666666
400,rabbit,visual,1,Does it have spots?,no,4.0,-0.5,1.0,-2.0,0.0,2.0,0.8164965809277259,1.0,3.0,-1.75,0.5,-2.0,-1.0,1.25,0.5,1.0,2.0,0.8914616520837498,0.35210760325219825,-0.6378246142119983,,,0.6666666666666666
401,rabbit,visual,2,Is it made of metal?,no,4.0,-2.0,0.0,-2.0,-2.0,1.25,0.957427107756338,0.0,2.0,-1.5,0.5773502691896257,-2.0,-1.0,0.75,0.957427107756338,0.0,2.0,-0.2753316373024836,-0.4125979243062266,-0.07442538378311019,no,1.0,0.6666666666666666
402,rabbit,visual,3,Does it have a seat?,no,5.0,-1.4,1.3416407864998738,-2.0,1.0,0.2,0.4472135954999579,0.0,1.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-1.9088422424432103,-1.559656215643864,-1.2012238446408865,no,1.0,0.6666666666666666
403,rabbit,visual,4,Is it flat?,no,6.0,-2.0,0.0,-2.0,-2.0,0.6666666666666666,0.8164965809277259,0.0,2.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,0.5,0.8366600265340756,0.0,2.0,-1.182837529047332,-0.794950688085439,-0.4500248707357024,no,1.0,0.6666666666666666
404,raccoon,nonvisual,1,Does it eat garbage?,yes,5.0,1.4,0.547722557505166,1.0,2.0,1.0,1.7320508075688772,0.0,4.0,-2.0,0.0,-2.0,-2.0,1.0,1.7320508075688772,0.0,4.0,-0.6642627337645614,-0.03024516052701416,-1.2012238446408865,yes,1.0,0.5454545454545454
405,raccoon,nonvisual,2,Is it furry?,yes,5.0,1.6,0.547722557505166,1.0,2.0,1.8,0.8366600265340757,1.0,3.0,-1.6,0.8944271909999157,-2.0,0.0,1.6,1.1401754250991378,0.0,3.0,0.5803167749140876,0.8874014725430959,-0.29978507595466564,yes,1.0,0.5454545454545454
406,raccoon,nonvisual,3,Is it nocturnal?,yes,5.0,1.2,1.095445115010332,0.0,2.0,1.6,1.3416407864998738,0.0,3.0,-0.8,1.3038404810405295,-2.0,1.0,2.0,1.4142135623730951,0.0,4.0,0.2691718977444255,1.4991658945898356,1.5030924614177763,yes,1.0,0.5454545454545454
407,raccoon,nonvisual,4,Does it produce offspring?,yes,4.0,1.5,1.0,0.0,2.0,1.0,1.4142135623730951,0.0,3.0,-1.75,0.5,-2.0,-1.0,0.75,1.5,0.0,3.0,-0.6642627337645614,-0.4125979243062266,-0.6378246142119983,yes,1.0,0.5454545454545454
408,raccoon,visual,1,Is it black?,yes,4.0,-0.5,1.2909944487358056,-2.0,1.0,1.75,1.2583057392117916,0.0,3.0,-0.5,1.2909944487358056,-2.0,1.0,1.25,0.957427107756338,0.0,2.0,0.502530555621672,0.35210760325219825,2.1791715379324423,,,0.5454545454545454
409,raccoon,visual,2,Does it have a tail?,yes,5.0,2.0,0.0,2.0,2.0,1.2,1.095445115010332,0.0,3.0,-1.8,0.44721359549995815,-2.0,-1.0,0.4,0.8944271909999159,0.0,2.0,-0.35311785659489914,-0.947891793597124,-0.7505044602977761,yes,1.0,0.5454545454545454
410,raccoon,visual,3,Does it have eyes?,yes,5.0,2.0,0.0,2.0,2.0,1.2,1.3038404810405295,0.0,3.0,-1.8,0.44721359549995815,-2.0,-1.0,0.8,1.3038404810405295,0.0,3.0,-0.35311785659489914,-0.3361273715503839,-0.7505044602977761,yes,1.0,0.5454545454545454
411,raccoon,visual,4,Does it have stripes?,yes,6.0,0.16666666666666666,1.4719601443879746,-2.0,2.0,1.6666666666666667,1.3662601021279464,0.0,4.0,-0.6666666666666666,1.2110601416389968,-2.0,1.0,1.0,0.8944271909999159,0.0,2.0,0.3728868568009796,-0.03024516052701416,1.8035720509798503,,,0.5454545454545454
412,raccoon,visual,5,Does it have a mask?,yes,5.0,1.2,0.44721359549995787,1.0,2.0,2.4,1.1401754250991378,1.0,4.0,-1.0,0.7071067811865476,-2.0,0.0,2.2,1.3038404810405295,1.0,4.0,1.5137514064230742,1.8050481056132055,1.0523730770746658,yes,1.0,0.5454545454545454
413,raccoon,nonvisual,1,Does it hop?,no,5.0,-0.4,0.8944271909999159,-1.0,1.0,1.6,1.1401754250991378,0.0,3.0,-0.6,1.1401754250991378,-2.0,1.0,1.4,1.6733200530681511,0.0,4.0,0.2691718977444255,0.5815192615197255,1.953811845760887,no,1.0,0.5454545454545454
414,raccoon,nonvisual,2,Is it used for protection?,no,4.0,-1.75,0.5,-2.0,-1.0,1.0,2.0,0.0,4.0,-1.5,0.5773502691896257,-2.0,-1.0,0.5,0.5773502691896257,0.0,1.0,-0.6642627337645614,-0.794950688085439,-0.07442538378311019,no,1.0,0.5454545454545454
415,raccoon,nonvisual,3,Is it used for holding beer?,no,4.0,-2.0,0.0,-2.0,-2.0,1.25,0.957427107756338,0.0,2.0,-1.75,0.5,-2.0,-1.0,0.75,0.957427107756338,0.0,2.0,-0.2753316373024836,-0.4125979243062266,-0.6378246142119983,no,1.0,0.5454545454545454
416,raccoon,nonvisual,4,Does it spit?,no,3.0,0.0,1.7320508075688772,-2.0,1.0,0.6666666666666666,1.1547005383792517,0.0,2.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,0.0,0.0,0.0,0.0,-1.182837529047332,-1.559656215643864,0.3011741031694821,,,0.5454545454545454
417,raccoon,visual,1,Does it have a mane?,no,5.0,-1.6,0.547722557505166,-2.0,-1.0,2.2,0.8366600265340757,1.0,3.0,-1.2,1.095445115010332,-2.0,0.0,1.4,1.3416407864998738,0.0,3.0,1.2026065292534125,0.5815192615197255,0.6016536927315557,no,1.0,0.5454545454545454
418,raccoon,visual,2,Does it have seeds?,no,5.0,-2.0,0.0,-2.0,-2.0,1.2,0.8366600265340756,0.0,2.0,-1.6,0.8944271909999157,-2.0,0.0,0.8,1.095445115010332,0.0,2.0,-0.35311785659489914,-0.3361273715503839,-0.29978507595466564,no,1.0,0.5454545454545454
419,raccoon,visual,3,Does it have green leaves?,no,6.0,-2.0,0.0,-2.0,-2.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,-2.0,0.5,1.224744871391589,0.0,3.0,-2.2199871196128727,-0.794950688085439,-1.2012238446408865,no,1.0,0.5454545454545454
420,raccoon,visual,4,Does it have a long neck?,no,5.0,-1.8,0.44721359549995815,-2.0,-1.0,2.2,1.3038404810405295,1.0,4.0,-1.0,0.7071067811865476,-2.0,0.0,1.4,1.1401754250991378,0.0,3.0,1.2026065292534125,0.5815192615197255,1.0523730770746658,no,1.0,0.5454545454545454
421,raccoon,visual,5,Does it have a beak?,no,9.0,-2.0,0.0,-2.0,-2.0,0.6666666666666666,0.8660254037844386,0.0,2.0,-1.7777777777777777,0.44095855184409866,-2.0,-1.0,0.3333333333333333,0.7071067811865476,0.0,2.0,-1.182837529047332,-1.0498525306049142,-0.7004245287040968,no,1.0,0.5454545454545454
422,strawberry,nonvisual,1,Is it a fruit?,yes,2.0,2.0,0.0,2.0,2.0,1.0,1.4142135623730951,0.0,2.0,-1.5,0.7071067811865476,-2.0,-1.0,3.0,0.0,3.0,3.0,-0.6642627337645614,3.028576949706685,-0.07442538378311019,yes,1.0,0.125
423,strawberry,nonvisual,2,Does it taste sweet?,yes,5.0,1.4,0.547722557505166,1.0,2.0,1.2,1.095445115010332,0.0,3.0,-1.6,0.547722557505166,-2.0,-1.0,1.6,1.1401754250991378,0.0,3.0,-0.35311785659489914,0.8874014725430959,-0.29978507595466564,yes,1.0,0.125
424,strawberry,nonvisual,3,Is it used for making jam?,yes,7.0,1.7142857142857142,0.4879500364742663,1.0,2.0,2.4285714285714284,1.3972762620115438,0.0,4.0,-1.7142857142857142,0.4879500364742663,-2.0,-1.0,2.0,1.6329931618554518,0.0,4.0,1.5582006745901686,1.4991658945898356,-0.5573390098650141,yes,1.0,0.125
425,strawberry,nonvisual,4,Does it taste good?,yes,6.0,1.0,0.8944271909999159,0.0,2.0,2.333333333333333,1.8618986725025255,0.0,4.0,-1.1666666666666667,0.7527726527090811,-2.0,0.0,2.1666666666666665,1.169045194450012,1.0,4.0,1.4100364473665203,1.7540677371093103,0.6767735901220738,yes,1.0,0.125
426,strawberry,visual,1,Is it red?,yes,3.0,1.6666666666666667,0.5773502691896255,1.0,2.0,1.6666666666666667,0.5773502691896255,1.0,2.0,-1.3333333333333333,0.5773502691896258,-2.0,-1.0,0.0,0.0,0.0,0.0,0.3728868568009796,-1.559656215643864,0.3011741031694821,yes,1.0,0.125
427,strawberry,visual,2,Does it have seeds?,yes,7.0,1.7142857142857142,0.7559289460184543,0.0,2.0,1.0,1.5275252316519468,0.0,4.0,-1.5714285714285714,0.7867957924694432,-2.0,0.0,0.8571428571428571,1.2149857925879115,0.0,3.0,-0.6642627337645614,-0.24873245411513564,-0.2353965924770781,yes,1.0,0.125
428,strawberry,visual,3,Does it have green leaves?,yes,3.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,3.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,0.0,0.0,0.0,0.0,0.8914616520837498,-1.559656215643864,-0.4500248707357024,yes,1.0,0.125
429,strawberry,visual,4,Is it small?,yes,5.0,1.6,0.547722557505166,1.0,2.0,1.6,1.51657508881031,0.0,3.0,-1.4,0.8944271909999157,-2.0,0.0,0.8,0.8366600265340756,0.0,2.0,0.2691718977444255,-0.3361273715503839,0.15093430838844527,yes,1.0,0.125
430,strawberry,nonvisual,1,Is is used for riding?,no,5.0,-2.0,0.0,-2.0,-2.0,1.4,1.3416407864998738,0.0,3.0,-1.6,0.8944271909999157,-2.0,0.0,1.4,1.949358868961793,0.0,4.0,-0.041972979425237,0.5815192615197255,-0.29978507595466564,no,1.0,0.125
431,strawberry,nonvisual,2,Is it an insect?,no,5.0,-2.0,0.0,-2.0,-2.0,1.4,1.6733200530681511,0.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,1.8,1.4832396974191326,0.0,4.0,-0.041972979425237,1.1932836835664655,-0.7505044602977761,no,1.0,0.125
432,strawberry,nonvisual,3,Is it furniture?,no,5.0,-2.0,0.0,-2.0,-2.0,0.4,0.8944271909999159,0.0,2.0,-1.8,0.44721359549995815,-2.0,-1.0,0.4,0.8944271909999159,0.0,2.0,-1.5976973652735478,-0.947891793597124,-0.7505044602977761,no,1.0,0.125
433,strawberry,nonvisual,4,Does it eat?,no,4.0,-0.75,1.5,-2.0,1.0,1.75,1.707825127659933,0.0,4.0,-2.0,0.0,-2.0,-2.0,0.25,0.5,0.0,1.0,0.502530555621672,-1.1773034518646517,-1.2012238446408865,,,0.125
434,strawberry,visual,1,Does it have four legs?,no,5.0,-2.0,0.0,-2.0,-2.0,0.4,0.8944271909999159,0.0,2.0,-1.2,1.7888543819998317,-2.0,2.0,0.0,0.0,0.0,0.0,-1.5976973652735478,-1.559656215643864,0.6016536927315557,no,1.0,0.125
435,strawberry,visual,2,Does it have a tail?,no,4.0,-1.75,0.5,-2.0,-1.0,2.75,1.5,1.0,4.0,-1.5,1.0,-2.0,0.0,0.75,0.957427107756338,0.0,2.0,2.058254941469983,-0.4125979243062266,-0.07442538378311019,no,1.0,0.125
436,strawberry,visual,3,Does it have a mane?,no,7.0,-2.0,0.0,-2.0,-2.0,0.2857142857142857,0.4879500364742666,0.0,1.0,-1.8571428571428568,0.3779644730092273,-2.0,-1.0,0.0,0.0,0.0,0.0,-1.7754944379419262,-1.559656215643864,-0.8792814272529506,no,1.0,0.125
