cue,ftype,qid,question,truth_coded,count,truth_mean,truth_std,truth_min,truth_max,senses_mean,senses_std,senses_min,senses_max,difficulty_mean,difficulty_std,difficulty_min,difficulty_max,truth_z,senses_z,difficulty_z,truth_normed,truth_agree
swan,nonvisual,1,Is it used by riding?,no,6.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,2.3333333333333335,1.5055453054181622,1.0,4.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,-1.1579235388497149,0.18949276974465357,-0.6826894825767157,no,1.0
swan,nonvisual,2,Does it grow on trees?,no,5.0,-2.0,0.0,-2.0,-2.0,3.0,1.8708286933869707,1.0,5.0,-1.8,0.44721359549995815,-2.0,-1.0,-1.2662188969338077,0.9722721040664043,-0.9256483623871036,no,1.0
swan,nonvisual,3,Is it found in dining rooms?,no,6.0,-1.1666666666666667,1.1690451944500122,-2.0,1.0,2.6666666666666665,1.632993161855452,1.0,5.0,-1.3333333333333333,0.816496580927726,-2.0,0.0,-0.7247421065133434,0.5808824369055287,-0.07529228305074562,no,1.0
swan,nonvisual,4,Does it travel in herds?,no,6.0,-0.3333333333333333,1.505545305418162,-2.0,2.0,2.6666666666666665,1.5055453054181622,1.0,5.0,-0.6666666666666666,1.2110601416389968,-2.0,1.0,-0.18326531609287885,0.5808824369055287,1.139502116001194,,
swan,visual,1,Does it have a hump?,no,2.0,-1.5,0.7071067811865476,-2.0,-1.0,2.5,0.7071067811865476,2.0,3.0,-1.0,0.0,-1.0,-1.0,-0.9413328226815291,0.3851876033250911,0.5321049164752241,no,1.0
swan,visual,2,Does it have a tail?,no,4.0,-1.0,2.0,-2.0,2.0,1.75,0.9574271077563381,1.0,3.0,-1.25,0.9574271077563381,-2.0,0.0,-0.6164467484292504,-0.4954391477868787,0.07655701683074671,,
swan,visual,3,Does it have four legs?,no,5.0,-1.6,0.8944271909999157,-2.0,0.0,2.0,1.0,1.0,3.0,-0.8,1.0954451150103321,-2.0,1.0,-1.006310037531985,-0.20189689741622208,0.8965432361908059,no,1.0
swan,visual,4,Is it made of wood?,no,4.0,-1.25,0.9574271077563381,-2.0,0.0,1.5,0.5773502691896257,1.0,2.0,-0.5,1.0,-2.0,0.0,-0.7788897855553898,-0.7889813981575353,1.4432007157641789,no,1.0
table,nonvisual,1,Is it used for eating on?,yes,4.0,1.25,0.9574271077563381,0.0,2.0,2.75,0.9574271077563381,2.0,4.0,-1.0,0.816496580927726,-2.0,0.0,0.8455405857060037,0.6787298536957478,0.5321049164752241,yes,1.0
table,nonvisual,2,Is it found in kitchens?,yes,3.0,2.0,0.0,2.0,2.0,1.6666666666666667,1.1547005383792515,1.0,3.0,-2.0,0.0,-2.0,-2.0,1.3328696970844216,-0.5932865645770975,-1.2900866821026855,yes,1.0
table,nonvisual,3,Is it found in dining rooms?,yes,4.0,1.75,0.5,1.0,2.0,2.25,0.9574271077563381,1.0,3.0,-1.5,0.5773502691896257,-2.0,-1.0,1.1704266599582824,0.09164535295443452,-0.37899088281373067,yes,1.0
table,nonvisual,4,Is it furniture?,yes,7.0,2.0,0.0,2.0,2.0,2.4285714285714284,1.618347187425374,1.0,5.0,-1.5714285714285714,1.1338934190276817,-2.0,1.0,1.3328696970844216,0.30131838893347473,-0.5091474255692956,yes,1.0
table,visual,1,Is it made of wood?,yes,2.0,0.5,0.7071067811865476,0.0,1.0,2.5,2.1213203435596424,1.0,4.0,-1.5,0.7071067811865476,-2.0,-1.0,0.35821147432758565,0.3851876033250911,-0.37899088281373067,,
table,visual,2,Is it round?,yes,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,-1.5,0.7071067811865476,-2.0,-1.0,0.03332540007530694,-1.3760658988988486,-0.37899088281373067,,
table,visual,3,Does it have legs?,yes,4.0,2.0,0.0,2.0,2.0,1.75,1.5,1.0,4.0,-1.5,1.0,-2.0,0.0,1.3328696970844216,-0.4954391477868787,-0.37899088281373067,yes,1.0
table,visual,4,Is it flat?,yes,2.0,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,-1.5,0.7071067811865476,-2.0,-1.0,1.3328696970844216,-1.3760658988988486,-0.37899088281373067,yes,1.0
table,nonvisual,1,Is it an animal?,no,3.0,0.3333333333333333,1.5275252316519468,-1.0,2.0,3.3333333333333335,1.154700538379251,2.0,4.0,0.3333333333333333,0.5773502691896258,0.0,1.0,0.2499161162434927,1.36366177122728,2.9616937145791034,,
table,nonvisual,2,Is it a mammal?,no,6.0,-2.0,0.0,-2.0,-2.0,2.5,1.6431676725154984,1.0,5.0,-1.1666666666666667,0.7527726527090811,-2.0,0.0,-1.2662188969338077,0.3851876033250911,0.22840631671223904,no,1.0
table,nonvisual,3,Is it healthy?,no,4.0,-1.0,0.816496580927726,-2.0,0.0,4.0,1.1547005383792515,3.0,5.0,0.5,1.0,0.0,2.0,-0.6164467484292504,2.1464411055490307,3.265392314342088,no,1.0
table,nonvisual,4,Does it grow in Hawaii?,no,5.0,-1.8,0.44721359549995815,-2.0,-1.0,2.6,2.1908902300206647,1.0,5.0,-1.2,0.8366600265340756,-2.0,0.0,-1.1362644672328963,0.5026045034733538,0.16766659675964227,no,1.0
table,visual,1,Does it have a neck?,no,5.0,-1.4,0.8944271909999157,-2.0,0.0,2.8,1.3038404810405295,1.0,4.0,-1.0,1.0,-2.0,0.0,-0.8763556078310734,0.7374383037698788,0.5321049164752241,no,1.0
table,visual,2,Does it have a nose?,no,4.0,-1.0,2.0,-2.0,2.0,1.5,1.0,1.0,3.0,-2.0,0.0,-2.0,-2.0,-0.6164467484292504,-0.7889813981575353,-1.2900866821026855,,
table,visual,3,Does it have a tail?,no,5.0,-2.0,0.0,-2.0,-2.0,2.2,1.3038404810405297,1.0,4.0,-1.8,0.44721359549995815,-2.0,-1.0,-1.2662188969338077,0.03293690288030341,-0.9256483623871036,no,1.0
table,visual,4,Does it have a skin?,no,2.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-1.3760658988988486,-1.2900866821026855,no,1.0
tiger,nonvisual,1,Is it a carnivore?,yes,4.0,2.0,0.0,2.0,2.0,2.25,1.5,1.0,4.0,-1.75,0.5,-2.0,-1.0,1.3328696970844216,0.09164535295443452,-0.834538782458208,yes,1.0
tiger,nonvisual,2,Is it an animal?,yes,4.0,2.0,0.0,2.0,2.0,2.0,1.4142135623730951,1.0,4.0,-1.75,0.5,-2.0,-1.0,1.3328696970844216,-0.20189689741622208,-0.834538782458208,yes,1.0
tiger,nonvisual,3,Does it live in Africa?,yes,2.0,0.0,0.0,0.0,0.0,3.0,2.8284271247461903,1.0,5.0,-1.0,0.0,-1.0,-1.0,0.03332540007530694,0.9722721040664043,0.5321049164752241,,
tiger,nonvisual,4,Does it live in zoos?,yes,6.0,0.3333333333333333,0.816496580927726,0.0,2.0,3.1666666666666665,1.4719601443879746,1.0,5.0,-1.1666666666666667,0.9831920802501751,-2.0,0.0,0.2499161162434927,1.167966937646842,0.22840631671223904,,
tiger,nonvisual,5,Does it live in India?,yes,3.0,1.3333333333333333,1.1547005383792517,0.0,2.0,2.0,1.0,1.0,3.0,-1.0,1.7320508075688772,-2.0,1.0,0.8996882647480501,-0.20189689741622208,0.5321049164752241,yes,1.0
tiger,visual,1,Does it have stripes?,yes,4.0,1.5,0.5773502691896257,1.0,2.0,2.75,1.2583057392117916,1.0,4.0,-1.0,0.816496580927726,-2.0,0.0,1.007983622832143,0.6787298536957478,0.5321049164752241,yes,1.0
tiger,visual,2,Does it have teeth?,yes,1.0,2.0,,2.0,2.0,3.0,,3.0,3.0,-2.0,,-2.0,-2.0,1.3328696970844216,0.9722721040664043,-1.2900866821026855,,
tiger,visual,3,Is it orange?,yes,4.0,1.0,0.816496580927726,0.0,2.0,1.75,0.5,1.0,2.0,-1.0,0.816496580927726,-2.0,0.0,0.6830975485798644,-0.4954391477868787,0.5321049164752241,yes,1.0
tiger,visual,4,Does it have whiskers?,yes,3.0,2.0,0.0,2.0,2.0,2.6666666666666665,2.081665999466133,1.0,5.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,1.3328696970844216,0.5808824369055287,-0.6826894825767157,yes,1.0
tiger,visual,5,Does it have large teeth?,yes,5.0,1.2,0.8366600265340756,0.0,2.0,2.4,1.1401754250991378,1.0,4.0,-1.0,0.7071067811865476,-2.0,0.0,0.8130519782807758,0.2677707031768284,0.5321049164752241,yes,1.0
tiger,nonvisual,1,Is it used for sitting on?,no,2.0,-2.0,0.0,-2.0,-2.0,4.0,1.4142135623730951,3.0,5.0,-1.5,0.7071067811865476,-2.0,-1.0,-1.2662188969338077,2.1464411055490307,-0.37899088281373067,no,1.0
tiger,nonvisual,2,Does it taste sweet?,no,3.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,-1.2662188969338077,-1.3760658988988486,-0.6826894825767157,no,1.0
tiger,nonvisual,3,Does it grow underground?,no,4.0,-2.0,0.0,-2.0,-2.0,1.0,0.0,1.0,1.0,-1.75,0.5,-2.0,-1.0,-1.2662188969338077,-1.3760658988988486,-0.834538782458208,no,1.0
tiger,nonvisual,4,Is it worn in winter?,no,2.0,-1.5,0.7071067811865476,-2.0,-1.0,2.0,1.4142135623730951,1.0,3.0,-1.5,0.7071067811865476,-2.0,-1.0,-0.9413328226815291,-0.20189689741622208,-0.37899088281373067,no,1.0
tiger,nonvisual,5,Is it used for relaxing?,no,2.0,-1.5,0.7071067811865476,-2.0,-1.0,3.0,2.8284271247461903,1.0,5.0,-1.5,0.7071067811865476,-2.0,-1.0,-0.9413328226815291,0.9722721040664043,-0.37899088281373067,no,1.0
tiger,visual,1,Is it black?,no,4.0,-1.0,0.816496580927726,-2.0,0.0,1.5,0.5773502691896257,1.0,2.0,-1.25,0.9574271077563381,-2.0,0.0,-0.6164467484292504,-0.7889813981575353,0.07655701683074671,no,1.0
tiger,visual,2,Is it brown?,no,6.0,-0.8333333333333334,1.1690451944500122,-2.0,1.0,1.5,0.8366600265340756,1.0,3.0,-0.8333333333333334,1.1690451944500122,-2.0,1.0,-0.5081513903451575,-0.7889813981575353,0.8358035162382089,no,1.0
tiger,visual,3,Does it have large ears?,no,2.0,-0.5,0.7071067811865476,-1.0,0.0,1.5,0.7071067811865476,1.0,2.0,-1.0,1.4142135623730951,-2.0,0.0,-0.2915606741769718,-0.7889813981575353,0.5321049164752241,,
tiger,visual,4,Is it yellow inside?,no,3.0,-2.0,0.0,-2.0,-2.0,2.0,1.7320508075688772,1.0,4.0,-1.3333333333333333,0.5773502691896258,-2.0,-1.0,-1.2662188969338077,-0.20189689741622208,-0.07529228305074562,no,1.0
tiger,visual,5,Does it have warts?,no,4.0,-1.25,0.9574271077563381,-2.0,0.0,4.25,0.9574271077563381,3.0,5.0,-0.75,1.5,-2.0,1.0,-0.7788897855553898,2.4399833559196873,0.9876528161197015,no,1.0
toad,nonvisual,1,Does it eat?,yes,2.0,2.0,0.0,2.0,2.0,2.0,1.4142135623730951,1.0,3.0,-1.5,0.7071067811865476,-2.0,-1.0,1.3328696970844216,-0.20189689741622208,-0.37899088281373067,yes,1.0
toad,nonvisual,2,Does it hop?,yes,2.0,1.5,0.7071067811865476,1.0,2.0,1.5,0.7071067811865476,1.0,2.0,-1.5,0.7071067811865476,-2.0,-1.0,1.007983622832143,-0.7889813981575353,-0.37899088281373067,yes,1.0
toad,nonvisual,3,Is it an amphibian?,yes,4.0,1.75,0.5,1.0,2.0,4.0,1.4142135623730951,2.0,5.0,-0.5,1.2909944487358056,-2.0,1.0,1.1704266599582824,2.1464411055490307,1.4432007157641789,yes,1.0
toad,nonvisual,4,Does it eat insects?,yes,1.0,2.0,,2.0,2.0,2.0,,2.0,2.0,-2.0,,-2.0,-2.0,1.3328696970844216,-0.20189689741622208,-1.2900866821026855,,
toad,visual,1,Is it green?,yes,7.0,0.8571428571428571,0.6900655593423541,0.0,2.0,1.1428571428571428,0.3779644730092273,1.0,2.0,-1.4285714285714286,0.5345224838248487,-2.0,-1.0,0.5902729559363561,-1.2083274701156161,-0.24883434005816576,yes,1.0
toad,visual,2,Does it have warts?,yes,7.0,1.0,1.0,0.0,2.0,2.142857142857143,1.3451854182690983,1.0,4.0,-1.1428571428571428,0.6900655593423543,-2.0,0.0,0.6830975485798644,-0.03415846863298981,0.27179183096409426,yes,1.0
toad,visual,3,Is it small?,yes,2.0,1.0,1.4142135623730951,0.0,2.0,2.0,1.4142135623730951,1.0,3.0,-1.0,1.4142135623730951,-2.0,0.0,0.6830975485798644,-0.20189689741622208,0.5321049164752241,,
toad,visual,4,Does it have a long tongue?,yes,5.0,0.4,0.5477225575051661,0.0,1.0,1.6,0.8944271909999157,1.0,3.0,-0.6,1.140175425099138,-2.0,1.0,0.2932342594771299,-0.6715644980092725,1.260981555906388,yes,1.0
toad,nonvisual,1,Does it bark?,no,5.0,-1.6,0.547722557505166,-2.0,-1.0,2.0,1.0,1.0,3.0,-1.4,0.8944271909999157,-2.0,0.0,-1.006310037531985,-0.20189689741622208,-0.19677172295593956,no,1.0
toad,nonvisual,2,Does it run fast?,no,6.0,-1.3333333333333333,1.0327955589886446,-2.0,0.0,3.6666666666666665,1.0327955589886442,2.0,5.0,-0.3333333333333333,1.0327955589886444,-2.0,1.0,-0.8330374645974361,1.755051438388155,1.746899315527164,no,1.0
toad,nonvisual,3,Is it furry?,no,6.0,-2.0,0.0,-2.0,-2.0,2.1666666666666665,1.602081978759722,1.0,5.0,-1.6666666666666667,0.5163977794943221,-2.0,-1.0,-1.2662188969338077,-0.00620206383578452,-0.6826894825767157,no,1.0
toad,nonvisual,4,Does it taste good?,no,5.0,-1.2,0.44721359549995787,-2.0,-1.0,1.2,0.44721359549995787,1.0,2.0,-1.2,0.8366600265340756,-2.0,0.0,-0.7464011781301618,-1.1412320986023232,0.16766659675964227,no,1.0
toad,visual,1,Does it have handle bars?,no,4.0,-2.0,0.0,-2.0,-2.0,2.5,1.7320508075688772,1.0,4.0,-1.75,0.5,-2.0,-1.0,-1.2662188969338077,0.3851876033250911,-0.834538782458208,no,1.0
toad,visual,2,Does it have a peel?,no,8.0,-2.0,0.0,-2.0,-2.0,1.5,0.7559289460184544,1.0,3.0,-1.375,0.7440238091428449,-2.0,0.0,-1.2662188969338077,-0.7889813981575353,-0.15121693299149197,no,1.0
toad,visual,3,Does it have a tail?,no,3.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,2.6666666666666665,1.5275252316519468,1.0,4.0,-1.0,1.0,-2.0,0.0,-0.8330374645974361,0.5808824369055287,0.5321049164752241,no,1.0
toad,visual,4,Does it have whiskers?,no,7.0,-2.0,0.0,-2.0,-2.0,1.4285714285714286,0.7867957924694431,1.0,3.0,-1.7142857142857142,0.4879500364742663,-2.0,-1.0,-1.2662188969338077,-0.8728506125491514,-0.7694605110804253,no,1.0
train,nonvisual,1,Is it used for freight?,yes,8.0,1.125,0.8345229603962802,0.0,2.0,2.375,1.5059406173077154,1.0,4.0,-1.625,1.0606601717798212,-2.0,1.0,0.764319067142934,0.23841647813976283,-0.6067648326359694,yes,1.0
train,nonvisual,2,Is it used for transportation?,yes,0.0,,,,,,,,,,,,,,,,,
train,nonvisual,3,Does it require a conductor?,yes,10.0,0.3,1.4181364924121764,-2.0,2.0,3.1,1.449137674618944,1.0,5.0,-1.1,0.7378647873726218,-2.0,0.0,0.22825704462667412,1.0896890042146672,0.349885756617433,,
train,nonvisual,4,Is it loud?,yes,5.0,1.4,0.547722557505166,1.0,2.0,1.0,0.0,1.0,1.0,-1.0,0.7071067811865476,-2.0,0.0,0.9430064079816872,-1.3760658988988486,0.5321049164752241,yes,1.0
train,visual,1,Does it have a caboose?,yes,3.0,0.0,1.0,-1.0,1.0,1.3333333333333333,0.5773502691896258,1.0,2.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,0.03332540007530694,-0.9846762317379731,-0.07529228305074562,,
train,visual,2,Does it have an engine?,yes,5.0,1.2,0.44721359549995787,1.0,2.0,4.2,0.8366600265340751,3.0,5.0,0.0,0.7071067811865476,-1.0,1.0,0.8130519782807758,2.3812749058455562,2.3542965150531336,yes,1.0
train,visual,3,Does it have many cars?,yes,6.0,0.8333333333333334,0.752772652709081,0.0,2.0,1.8333333333333333,1.3291601358251257,1.0,4.0,-1.3333333333333333,0.5163977794943223,-2.0,-1.0,0.5748021904957714,-0.3975917309966599,-0.07529228305074562,yes,1.0
train,visual,4,Is it made of metal?,yes,3.0,1.6666666666666667,0.5773502691896255,1.0,2.0,2.3333333333333335,2.3094010767585034,1.0,5.0,-1.6666666666666667,0.5773502691896255,-2.0,-1.0,1.116278980916236,0.18949276974465357,-0.6826894825767157,yes,1.0
train,nonvisual,1,Is it a fruit?,no,5.0,-2.0,0.0,-2.0,-2.0,2.2,1.7888543819998317,1.0,5.0,-1.6,0.8944271909999157,-2.0,0.0,-1.2662188969338077,0.03293690288030341,-0.5612100426715217,no,1.0
train,nonvisual,2,Does it grow in tropical climates?,no,4.0,-1.0,1.1547005383792515,-2.0,0.0,3.25,1.707825127659933,1.0,5.0,-1.25,0.9574271077563381,-2.0,0.0,-0.6164467484292504,1.265814354437061,0.07655701683074671,no,1.0
train,nonvisual,3,Does it live in the Arctic?,no,3.0,-1.3333333333333333,0.5773502691896258,-2.0,-1.0,3.0,2.0,1.0,5.0,-1.0,0.0,-1.0,-1.0,-0.8330374645974361,0.9722721040664043,0.5321049164752241,no,1.0
train,nonvisual,4,Does it produce offspring?,no,6.0,-2.0,0.0,-2.0,-2.0,3.0,1.7888543819998317,1.0,5.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,-1.2662188969338077,0.9722721040664043,-0.9863880823397003,no,1.0
train,visual,1,Is it green?,no,6.0,-0.6666666666666666,0.816496580927726,-2.0,0.0,1.6666666666666667,1.0327955589886444,1.0,3.0,-0.6666666666666666,1.0327955589886446,-2.0,1.0,-0.3998560322610646,-0.5932865645770975,1.139502116001194,no,1.0
train,visual,2,Does it have a zipper?,no,12.0,-1.5833333333333333,0.6685579234215215,-2.0,0.0,2.3333333333333335,1.497472618255253,1.0,5.0,-1.0,1.044465935734187,-2.0,1.0,-0.9954805017235755,0.18949276974465357,0.5321049164752241,no,1.0
train,visual,3,Does it have a beak?,no,4.0,-1.75,0.5,-2.0,-1.0,2.25,1.8929694486000912,1.0,5.0,-1.75,0.5,-2.0,-1.0,-1.1037758598076683,0.09164535295443452,-0.834538782458208,no,1.0
train,visual,4,Does it have long legs?,no,2.0,-2.0,0.0,-2.0,-2.0,3.0,2.8284271247461903,1.0,5.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,0.9722721040664043,-1.2900866821026855,no,1.0
zebra,nonvisual,1,Is it an animal?,yes,3.0,2.0,0.0,2.0,2.0,3.3333333333333335,0.5773502691896247,3.0,4.0,-1.3333333333333333,0.5773502691896258,-2.0,-1.0,1.3328696970844216,1.36366177122728,-0.07529228305074562,yes,1.0
zebra,nonvisual,2,Does it run fast?,yes,6.0,1.0,0.0,1.0,1.0,2.0,1.0954451150103321,1.0,4.0,-0.6666666666666666,0.5163977794943223,-1.0,0.0,0.6830975485798644,-0.20189689741622208,1.139502116001194,yes,1.0
zebra,nonvisual,3,Does it live in Africa?,yes,9.0,1.4444444444444444,0.5270462766947298,1.0,2.0,2.888888888888889,0.9279607271383368,2.0,4.0,-1.3333333333333333,0.5,-2.0,-1.0,0.9718851701374454,0.8418088816794458,-0.07529228305074562,yes,1.0
zebra,nonvisual,4,Does it travel in herds?,yes,4.0,1.0,1.1547005383792515,0.0,2.0,2.5,1.9148542155126762,1.0,5.0,-0.75,1.2583057392117916,-2.0,1.0,0.6830975485798644,0.3851876033250911,0.9876528161197015,yes,1.0
zebra,visual,1,Does it have stripes?,yes,5.0,1.4,0.547722557505166,1.0,2.0,2.2,1.7888543819998317,1.0,5.0,-1.4,0.547722557505166,-2.0,-1.0,0.9430064079816872,0.03293690288030341,-0.19677172295593956,yes,1.0
zebra,visual,2,Does it have four legs?,yes,5.0,1.8,0.44721359549995815,1.0,2.0,1.8,1.7888543819998317,1.0,5.0,-1.8,0.44721359549995815,-2.0,-1.0,1.2029152673835102,-0.4367306977127473,-0.9256483623871036,yes,1.0
zebra,visual,3,Does it have hooves?,yes,5.0,1.8,0.44721359549995815,1.0,2.0,1.8,1.0954451150103324,1.0,3.0,-1.6,0.547722557505166,-2.0,-1.0,1.2029152673835102,-0.4367306977127473,-0.5612100426715217,yes,1.0
zebra,visual,4,Does it have a mane?,yes,4.0,1.25,1.5,-1.0,2.0,2.75,1.707825127659933,1.0,5.0,-0.5,1.0,-1.0,1.0,0.8455405857060037,0.6787298536957478,1.4432007157641789,yes,1.0
zebra,nonvisual,1,Does it eat garbage?,no,6.0,-1.5,0.5477225575051661,-2.0,-1.0,3.6666666666666665,0.5163977794943213,3.0,4.0,-0.6666666666666666,1.0327955589886446,-2.0,1.0,-0.9413328226815291,1.755051438388155,1.139502116001194,no,1.0
zebra,nonvisual,2,Is it used for eating on?,no,2.0,-2.0,0.0,-2.0,-2.0,1.5,0.7071067811865476,1.0,2.0,-1.5,0.7071067811865476,-2.0,-1.0,-1.2662188969338077,-0.7889813981575353,-0.37899088281373067,no,1.0
zebra,nonvisual,3,Is it eaten by rabbits?,no,8.0,-1.625,0.7440238091428449,-2.0,0.0,2.25,1.3887301496588271,1.0,4.0,-1.125,0.8345229603962802,-2.0,0.0,-1.0225543412445988,0.09164535295443452,0.30433096665298537,no,1.0
zebra,nonvisual,4,Does it live in water?,no,6.0,-1.8333333333333333,0.40824829046386274,-2.0,-1.0,1.8333333333333333,1.169045194450012,1.0,4.0,-1.3333333333333333,1.2110601416389968,-2.0,1.0,-1.1579235388497149,-0.3975917309966599,-0.07529228305074562,no,1.0
zebra,nonvisual,5,Does it live in jungles?,no,3.0,-1.3333333333333333,1.1547005383792517,-2.0,0.0,3.3333333333333335,0.5773502691896247,3.0,4.0,-0.6666666666666666,0.5773502691896258,-1.0,0.0,-0.8330374645974361,1.36366177122728,1.139502116001194,no,1.0
zebra,visual,1,Is it red?,no,5.0,-2.0,0.0,-2.0,-2.0,1.8,1.7888543819998317,1.0,5.0,-2.0,0.0,-2.0,-2.0,-1.2662188969338077,-0.4367306977127473,-1.2900866821026855,no,1.0
zebra,visual,2,Does it have antennae?,no,6.0,-1.6666666666666667,0.8164965809277259,-2.0,0.0,1.3333333333333333,0.816496580927726,1.0,3.0,-1.5,0.5477225575051661,-2.0,-1.0,-1.049628180765622,-0.9846762317379731,-0.37899088281373067,no,1.0
zebra,visual,3,Does it have jaws?,no,4.0,1.0,2.0,-2.0,2.0,2.25,0.9574271077563381,1.0,3.0,-1.5,0.5773502691896257,-2.0,-1.0,0.6830975485798644,0.09164535295443452,-0.37899088281373067,,
